2911.82 	 3598.8 	 124.652 	 127.166 	 127.388 	 1.01198 	 2.40151 	 2.17808 	 0.816815 	 6.0548 	 0.622922 	 4.82137 	 4.94232 	 0.91708 	 1.42444 	 0.91918 	 0.918521 	 1.5192 	 1.5192 	 0.947019 	 0.530846 	 0.383673 	 1.5367 	 2.62099 	 0.49652 	 0.916896 	 0.116033 	 
2253.94 	 4035.88 	 125.773 	 126.388 	 126.752 	 1.00753 	 3.30606 	 3.87154 	 1.19252 	 12.2964 	 4.4546 	 1.37034 	 0.996516 	 0.492718 	 1.78596 	 0.627723 	 0.627134 	 1.9343 	 1.9343 	 0.522666 	 0.549338 	 0.522862 	 1.95114 	 2.73272 	 0.0216648 	 0.71152 	 0.236266 	 
2571.56 	 2841.42 	 124.866 	 125.046 	 127.854 	 1.01127 	 2.55705 	 1.38211 	 3.37761 	 20.5416 	 2.83478 	 0.591408 	 1.26428 	 0.000284209 	 1.42349 	 0.0623062 	 0.0622368 	 1.45482 	 1.45482 	 0.000332572 	 0.52945 	 0.973064 	 1.65811 	 2.75221 	 0.356364 	 0.0740545 	 0.838887 	 
2369.68 	 4230.29 	 124.609 	 126.029 	 126.5 	 1.01314 	 3.03464 	 0.573147 	 1.80298 	 10.7611 	 3.49413 	 3.9886 	 3.03768 	 0.678106 	 1.68335 	 0.751909 	 0.751301 	 1.82509 	 1.82509 	 0.709602 	 0.543469 	 0.614725 	 1.87291 	 2.71366 	 0.126296 	 0.765325 	 0.263499 	 
955.19 	 2283.12 	 124.251 	 124.562 	 124.718 	 1.00354 	 2.67297 	 3.13138 	 4.30805 	 15.3603 	 3.88138 	 1.35321 	 4.55514 	 0.726939 	 1.0221 	 0.649397 	 0.647545 	 1.8225 	 1.8225 	 0.498999 	 0.960623 	 1.56772 	 1.23853 	 3.62992 	 0.124041 	 0.424109 	 0.561102 	 
2418.92 	 4331.77 	 125.682 	 126.067 	 126.213 	 1.00378 	 0.988293 	 3.16753 	 1.14633 	 16.8028 	 0.450508 	 1.59117 	 3.1017 	 0.627193 	 1.72975 	 0.722075 	 0.722277 	 1.86544 	 1.86544 	 0.661052 	 0.542821 	 0.612776 	 1.87416 	 2.74528 	 0.0977111 	 0.798196 	 0.264661 	 
2439.35 	 2872.35 	 125.008 	 126.705 	 126.878 	 1.00865 	 2.20446 	 3.63763 	 1.05839 	 18.711 	 4.65534 	 4.07291 	 1.22227 	 0.887878 	 1.41524 	 0.906624 	 0.905748 	 1.55077 	 1.55077 	 0.896619 	 0.54549 	 0.409919 	 1.51965 	 2.69428 	 0.471968 	 0.910811 	 0.128613 	 
2957.56 	 3558.48 	 124.858 	 127.242 	 127.367 	 1.00874 	 2.83415 	 4.22949 	 4.97757 	 15.4723 	 4.29823 	 1.23505 	 0.853996 	 0.954482 	 1.32457 	 0.949576 	 0.948777 	 1.41493 	 1.41493 	 0.9739 	 0.531861 	 0.305093 	 1.40652 	 2.63035 	 0.628945 	 0.948267 	 0.0728198 	 
1996.54 	 4173.45 	 125.812 	 126.865 	 127.586 	 1.01386 	 1.11532 	 0.158053 	 4.828 	 6.96141 	 4.8679 	 0.907634 	 0.295299 	 0.436361 	 1.74414 	 0.593968 	 0.594066 	 1.92824 	 1.92824 	 0.456481 	 0.561738 	 0.464552 	 1.91616 	 2.70803 	 0.00991679 	 0.661331 	 0.221648 	 
1989.49 	 2560.81 	 125.131 	 125.326 	 128.156 	 1.01175 	 3.12634 	 3.60129 	 4.80639 	 2.27787 	 1.09015 	 0.910025 	 4.86387 	 0.000619418 	 1.41175 	 0.0664882 	 0.066366 	 1.46657 	 1.46657 	 0.000715661 	 0.561971 	 0.882157 	 1.63884 	 2.81058 	 0.307053 	 0.0799821 	 0.765781 	 
2836.11 	 3792.32 	 124.021 	 126.402 	 127.935 	 1.03085 	 4.69947 	 3.87264 	 2.20897 	 6.6527 	 0.535564 	 0.988495 	 3.9306 	 0.468236 	 1.81708 	 0.618198 	 0.617562 	 1.90959 	 1.90959 	 0.509576 	 0.512992 	 0.415545 	 2.06989 	 2.56834 	 0.0107529 	 0.629686 	 0.195224 	 
2247.7 	 4706.26 	 125.213 	 125.322 	 126.398 	 1.00543 	 0.381763 	 3.01892 	 4.13041 	 13.3619 	 0.229728 	 0.813298 	 1.0003 	 0.0049102 	 1.50165 	 0.0915014 	 0.0915777 	 1.55356 	 1.55356 	 0.00568526 	 0.54772 	 0.903337 	 1.73599 	 2.79111 	 0.288632 	 0.108576 	 0.675947 	 
1876.23 	 4921.33 	 125.659 	 127.711 	 127.81 	 1.00714 	 4.97044 	 0.469691 	 4.68683 	 14.6089 	 2.4653 	 0.348167 	 4.25942 	 1.14488 	 1.16116 	 0.948493 	 0.947685 	 1.38063 	 1.38063 	 1.05938 	 0.587621 	 0.326437 	 1.21851 	 2.73126 	 0.665651 	 0.908262 	 0.0710599 	 
2872.79 	 4397.03 	 125.507 	 126.292 	 126.779 	 1.00986 	 1.80106 	 3.90645 	 2.97605 	 4.28122 	 0.59068 	 3.67073 	 2.47924 	 0.446809 	 1.85033 	 0.619232 	 0.619024 	 1.9414 	 1.9414 	 0.487746 	 0.523342 	 0.453839 	 2.02948 	 2.66977 	 0.015905 	 0.705899 	 0.20708 	 
2311.21 	 3594.13 	 125.405 	 127.973 	 128.054 	 1.00726 	 4.86311 	 2.25967 	 1.13873 	 13.8159 	 2.71477 	 3.69913 	 0.291521 	 1.01536 	 1.17673 	 0.966834 	 0.965599 	 1.31974 	 1.31974 	 0.981436 	 0.558512 	 0.25497 	 1.22496 	 2.65386 	 0.73533 	 0.951215 	 0.0480042 	 
1256.42 	 2480.25 	 125.278 	 127.841 	 128.002 	 1.01024 	 2.46949 	 3.53806 	 1.82774 	 3.80861 	 2.48501 	 3.3486 	 3.12731 	 1.03584 	 0.918736 	 0.927978 	 0.926064 	 1.39495 	 1.39495 	 0.788214 	 0.725618 	 0.382256 	 1.02272 	 2.97293 	 0.64847 	 0.710339 	 0.0995172 	 
1452.91 	 2715.8 	 125.648 	 126.83 	 127.462 	 1.01377 	 1.76849 	 3.0413 	 4.78549 	 5.66672 	 0.0136512 	 3.15656 	 2.44994 	 0.528138 	 1.5216 	 0.648001 	 0.647391 	 1.87854 	 1.87854 	 0.498794 	 0.643726 	 0.680589 	 1.69268 	 2.87808 	 0.0421657 	 0.646151 	 0.340914 	 
1752.48 	 2038.27 	 125.073 	 126.291 	 126.769 	 1.01221 	 4.64211 	 2.57433 	 2.29606 	 4.04205 	 3.78341 	 1.59693 	 0.134939 	 0.600558 	 1.59638 	 0.719043 	 0.716767 	 1.85167 	 1.85167 	 0.593827 	 0.593758 	 0.651254 	 1.77362 	 2.81822 	 0.0971487 	 0.727812 	 0.308878 	 
2859.03 	 3902.88 	 124.933 	 126.773 	 127.968 	 1.02376 	 1.71507 	 1.83395 	 3.87684 	 18.7684 	 3.72006 	 3.69641 	 0.0350445 	 0.433175 	 1.83018 	 0.612754 	 0.612543 	 1.92113 	 1.92113 	 0.472625 	 0.515535 	 0.397508 	 2.03797 	 2.57852 	 0.0104076 	 0.668584 	 0.194765 	 
2967.44 	 3673.74 	 124.472 	 125.36 	 125.366 	 1.00116 	 3.564 	 2.48966 	 3.61914 	 16.1909 	 4.52048 	 3.81027 	 4.76512 	 1.215 	 1.0687 	 0.991651 	 0.990724 	 1.15122 	 1.15122 	 1.20623 	 0.53203 	 0.156956 	 1.12492 	 2.76511 	 0.979363 	 0.926596 	 0.00832151 	 
1860.25 	 4152.14 	 124.385 	 125.455 	 125.937 	 1.01155 	 2.95067 	 0.531083 	 4.65936 	 20.0468 	 2.87464 	 1.90811 	 3.7467 	 0.646255 	 1.65097 	 0.688412 	 0.68779 	 1.87523 	 1.87523 	 0.654112 	 0.579704 	 0.710756 	 1.87236 	 2.83157 	 0.069454 	 0.667666 	 0.287946 	 
1344.36 	 3800.25 	 124.594 	 125.904 	 126.378 	 1.01266 	 1.34844 	 3.78345 	 2.28416 	 19.2505 	 0.580715 	 1.20321 	 1.5026 	 0.665383 	 1.36855 	 0.726308 	 0.726218 	 1.79855 	 1.79855 	 0.591859 	 0.67863 	 0.8108 	 1.56951 	 2.9978 	 0.144198 	 0.622427 	 0.348605 	 
2289.76 	 3243.24 	 125.4 	 126.351 	 127.17 	 1.01408 	 4.18701 	 3.80575 	 0.10966 	 5.14757 	 1.242 	 4.77036 	 3.02035 	 0.373866 	 1.82102 	 0.540421 	 0.539658 	 1.95508 	 1.95508 	 0.402875 	 0.543052 	 0.395343 	 2.02322 	 2.69918 	 0.0012689 	 0.608623 	 0.166994 	 
1447.25 	 3941.13 	 124.958 	 126.834 	 127.237 	 1.01394 	 1.38332 	 4.81833 	 2.99873 	 11.6422 	 2.53279 	 1.92975 	 0.973153 	 0.786583 	 1.30796 	 0.815005 	 0.814882 	 1.68725 	 1.68725 	 0.703142 	 0.649461 	 0.643604 	 1.4655 	 2.87912 	 0.283989 	 0.718607 	 0.261741 	 
1381.33 	 4947.47 	 124.741 	 125.169 	 125.264 	 1.00323 	 1.66514 	 1.67736 	 0.566324 	 5.25721 	 2.99198 	 2.19268 	 2.54695 	 0.813442 	 1.29216 	 0.806767 	 0.806526 	 1.70626 	 1.70626 	 0.714511 	 0.67755 	 0.704699 	 1.46463 	 3.081 	 0.308431 	 0.687789 	 0.24507 	 
2819.77 	 4138.84 	 125.283 	 127.344 	 127.39 	 1.00486 	 2.91647 	 4.75229 	 0.844446 	 20.301 	 2.02169 	 1.11459 	 4.47677 	 1.15023 	 1.17796 	 0.976595 	 0.975875 	 1.27333 	 1.27333 	 1.14225 	 0.537559 	 0.228591 	 1.21816 	 2.6516 	 0.801236 	 0.974439 	 0.0317696 	 
1178.78 	 4401.58 	 124.101 	 125.19 	 125.521 	 1.00968 	 1.07511 	 1.13728 	 2.62628 	 23.4994 	 0.139036 	 1.51375 	 1.05327 	 0.725079 	 1.18902 	 0.752719 	 0.752856 	 1.74557 	 1.74557 	 0.585919 	 0.756377 	 0.883626 	 1.40198 	 3.19741 	 0.229693 	 0.559775 	 0.33922 	 
2062.94 	 3962.7 	 125.164 	 127.155 	 127.213 	 1.00541 	 0.963814 	 4.66925 	 3.87258 	 19.6598 	 0.927255 	 3.3447 	 3.25855 	 1.09215 	 1.12095 	 0.964326 	 0.964689 	 1.29935 	 1.29935 	 1.03095 	 0.571224 	 0.25284 	 1.18531 	 2.72882 	 0.765105 	 0.898004 	 0.0411374 	 
2253.08 	 3215.87 	 124.285 	 126.771 	 127.568 	 1.0227 	 4.65424 	 3.83037 	 3.21632 	 3.35999 	 3.88194 	 0.707285 	 3.78556 	 0.679973 	 1.64468 	 0.761434 	 0.760297 	 1.8022 	 1.8022 	 0.70418 	 0.544802 	 0.593391 	 1.84601 	 2.64222 	 0.126666 	 0.750868 	 0.275503 	 
2174.06 	 3261.67 	 124.664 	 126.108 	 126.111 	 1.00107 	 3.71131 	 2.66545 	 1.1032 	 11.1976 	 4.48272 	 4.42942 	 3.43056 	 1.20587 	 0.926449 	 0.993828 	 0.992454 	 1.07361 	 1.07361 	 1.1174 	 0.567692 	 0.125565 	 0.974208 	 2.8007 	 1.0505 	 0.876571 	 0.00285567 	 
2292.07 	 4844.38 	 124.8 	 126.045 	 126.493 	 1.01198 	 1.72745 	 3.20696 	 2.06274 	 5.21534 	 2.38152 	 2.79386 	 4.42684 	 0.636502 	 1.68919 	 0.735594 	 0.735382 	 1.84066 	 1.84066 	 0.664393 	 0.546088 	 0.610114 	 1.87468 	 2.72232 	 0.108128 	 0.755773 	 0.268872 	 
1055.71 	 2588.8 	 124.601 	 126.113 	 127.622 	 1.02425 	 1.34621 	 1.36544 	 0.381518 	 19.7474 	 0.915097 	 1.04176 	 3.47991 	 0.429869 	 1.27338 	 0.495515 	 0.495382 	 1.8632 	 1.8632 	 0.35422 	 0.831619 	 0.792407 	 1.50593 	 3.21276 	 0.000338496 	 0.396869 	 0.362199 	 
1813.85 	 1818.74 	 124.039 	 124.425 	 127.441 	 1.01722 	 3.04434 	 2.60457 	 3.3317 	 16.1799 	 4.11332 	 4.40911 	 0.837361 	 0.0148175 	 1.50526 	 0.117143 	 0.116807 	 1.59638 	 1.59638 	 0.0165803 	 0.576412 	 0.789538 	 1.77827 	 2.87598 	 0.199375 	 0.12627 	 0.59788 	 
2609.69 	 4374.66 	 124.438 	 124.535 	 124.538 	 1.0003 	 1.38408 	 3.53518 	 0.844009 	 8.33908 	 4.25788 	 4.62321 	 0.494373 	 0.975946 	 1.2418 	 0.960063 	 0.959975 	 1.3558 	 1.3558 	 0.977818 	 0.538866 	 0.260842 	 1.3382 	 2.83355 	 0.748807 	 0.904582 	 0.0424188 	 
1268.44 	 3897.33 	 124.979 	 125.432 	 125.706 	 1.00564 	 3.63913 	 4.04411 	 0.463448 	 9.86871 	 0.211686 	 2.9347 	 1.65351 	 0.506709 	 1.4371 	 0.614714 	 0.61393 	 1.89467 	 1.89467 	 0.453645 	 0.71286 	 0.85942 	 1.64726 	 3.12769 	 0.0370024 	 0.552824 	 0.378037 	 
2808.01 	 3464.72 	 125.969 	 126.363 	 127.224 	 1.00923 	 2.1612 	 1.84626 	 1.95588 	 4.76326 	 4.64462 	 3.06802 	 1.77191 	 0.143721 	 1.8344 	 0.316425 	 0.316213 	 1.90172 	 1.90172 	 0.16335 	 0.523808 	 0.542702 	 2.04469 	 2.67364 	 0.0324942 	 0.393042 	 0.313115 	 
2241.06 	 3252.45 	 125.8 	 126.164 	 128.042 	 1.01309 	 0.843446 	 2.74531 	 1.06649 	 17.2135 	 1.76382 	 2.39098 	 1.89123 	 0.0400424 	 1.62621 	 0.164931 	 0.165046 	 1.6989 	 1.6989 	 0.0458278 	 0.541376 	 0.758262 	 1.84759 	 2.70751 	 0.14021 	 0.202334 	 0.557851 	 
2224.59 	 4537.88 	 124.221 	 125.587 	 125.634 	 1.00408 	 4.65107 	 2.03918 	 2.43577 	 13.9758 	 0.375318 	 2.99067 	 2.12921 	 1.02568 	 1.17979 	 0.962726 	 0.961855 	 1.33506 	 1.33506 	 0.99739 	 0.560386 	 0.262118 	 1.28628 	 2.80298 	 0.753826 	 0.868366 	 0.0432742 	 
2214.41 	 3724.22 	 124.348 	 124.568 	 124.688 	 1.00262 	 4.59334 	 1.35788 	 1.58281 	 13.6533 	 1.42923 	 3.45957 	 1.4181 	 0.501859 	 1.77804 	 0.644265 	 0.643475 	 1.93307 	 1.93307 	 0.529841 	 0.557221 	 0.619847 	 2.01522 	 2.86846 	 0.0373965 	 0.652948 	 0.246142 	 
2801.29 	 3055.28 	 125.799 	 126.198 	 127.867 	 1.01291 	 3.31371 	 3.83677 	 0.703807 	 10.5481 	 1.97109 	 0.816028 	 3.16153 	 0.0593453 	 1.70812 	 0.196084 	 0.195855 	 1.75942 	 1.75942 	 0.068532 	 0.520722 	 0.757542 	 1.93067 	 2.6655 	 0.116576 	 0.245845 	 0.542611 	 
2594.46 	 4508.39 	 124.69 	 125.358 	 125.95 	 1.01008 	 0.442653 	 1.38525 	 1.95625 	 18.6548 	 4.09897 	 2.85994 	 0.79966 	 0.361874 	 1.85521 	 0.530082 	 0.530502 	 1.95905 	 1.95905 	 0.396066 	 0.530883 	 0.430546 	 2.09812 	 2.73172 	 0.000966096 	 0.564917 	 0.158948 	 
2088.98 	 4859.71 	 125.52 	 126.739 	 127.61 	 1.01643 	 3.21877 	 3.15301 	 1.78727 	 11.4912 	 0.0919545 	 0.310742 	 3.34215 	 0.446088 	 1.76587 	 0.585874 	 0.585459 	 1.93285 	 1.93285 	 0.470776 	 0.553585 	 0.451343 	 1.95274 	 2.6905 	 0.00716245 	 0.647815 	 0.206231 	 
882.291 	 2593.86 	 125.921 	 126.43 	 127.033 	 1.0088 	 3.91744 	 1.18791 	 4.08111 	 2.73742 	 0.0180483 	 2.58879 	 2.88802 	 0.356582 	 1.05894 	 0.444952 	 0.443627 	 1.86279 	 1.86279 	 0.250995 	 1.06917 	 1.0918 	 1.24196 	 3.63284 	 0.000447097 	 0.341899 	 0.54291 	 
2974.86 	 3524.22 	 124.813 	 125.447 	 126.03 	 1.00974 	 3.9739 	 0.298785 	 0.315607 	 10.4124 	 0.819886 	 0.0628819 	 4.90537 	 0.37321 	 1.8939 	 0.522994 	 0.522456 	 1.97206 	 1.97206 	 0.413414 	 0.523021 	 0.426268 	 2.13068 	 2.71624 	 0.000397154 	 0.578196 	 0.152327 	 
2624.95 	 4017.61 	 124.376 	 126.055 	 126.196 	 1.00783 	 4.41208 	 3.56186 	 1.59247 	 12.7567 	 1.71617 	 2.2096 	 3.50817 	 0.962897 	 1.39457 	 0.921425 	 0.920517 	 1.51118 	 1.51118 	 0.982179 	 0.539296 	 0.385322 	 1.52098 	 2.71715 	 0.529501 	 0.889453 	 0.102929 	 
2026.47 	 4925.64 	 124.127 	 126.484 	 126.958 	 1.01704 	 4.62682 	 0.269027 	 3.56435 	 22.0282 	 4.7332 	 1.06302 	 2.95565 	 0.930195 	 1.49827 	 0.8322 	 0.831521 	 1.695 	 1.695 	 0.930239 	 0.565634 	 0.617511 	 1.6836 	 2.71717 	 0.273309 	 0.775644 	 0.221382 	 
1281.1 	 3859.49 	 125.207 	 127.865 	 128.089 	 1.01232 	 2.37337 	 2.10018 	 1.31964 	 19.9422 	 3.66031 	 3.28696 	 4.48921 	 1.15322 	 0.988758 	 0.909164 	 0.90831 	 1.45407 	 1.45407 	 0.906507 	 0.71362 	 0.474126 	 1.10332 	 2.93904 	 0.571396 	 0.712013 	 0.130752 	 
1713.26 	 2842.62 	 124.837 	 126.667 	 127.484 	 1.01961 	 2.05858 	 0.0942871 	 1.0451 	 2.73018 	 0.462494 	 0.151967 	 1.30814 	 0.554891 	 1.59312 	 0.692532 	 0.691756 	 1.85447 	 1.85447 	 0.549328 	 0.596916 	 0.620985 	 1.78955 	 2.76982 	 0.0657954 	 0.680831 	 0.312531 	 
2212.27 	 4494.8 	 124.715 	 127.334 	 127.349 	 1.0032 	 4.88462 	 1.43313 	 1.51019 	 10.8022 	 3.24757 	 2.19779 	 2.98132 	 1.19644 	 0.985314 	 0.989717 	 0.988794 	 1.13101 	 1.13101 	 1.1237 	 0.569529 	 0.155548 	 1.03881 	 2.72047 	 0.963717 	 0.88805 	 0.00856937 	 
2664.12 	 4349.1 	 125.749 	 127.331 	 127.335 	 1.00134 	 4.21161 	 1.35442 	 4.4794 	 1.66076 	 1.04214 	 0.948576 	 2.34728 	 1.079 	 0.993706 	 0.994378 	 0.993525 	 1.09332 	 1.09332 	 1.02937 	 0.543223 	 0.129817 	 0.992482 	 2.67987 	 1.01121 	 0.980343 	 0.00420429 	 
2399.04 	 4927.23 	 125.805 	 126.107 	 127.163 	 1.00895 	 2.53089 	 4.75232 	 1.6114 	 10.1687 	 1.56635 	 3.75609 	 1.15464 	 0.0744739 	 1.72752 	 0.224006 	 0.223885 	 1.80362 	 1.80362 	 0.0847839 	 0.538171 	 0.678596 	 1.95081 	 2.72041 	 0.0884052 	 0.275626 	 0.448716 	 
2771.69 	 4977.06 	 124.288 	 127.323 	 127.524 	 1.01254 	 4.03987 	 3.55974 	 4.98121 	 8.9987 	 3.05568 	 2.16397 	 0.85697 	 0.949526 	 1.35064 	 0.937564 	 0.936927 	 1.45429 	 1.45429 	 0.970332 	 0.536599 	 0.340292 	 1.46984 	 2.61917 	 0.57184 	 0.897283 	 0.0904575 	 
