f,F,tB,tG,t12,t13,sigfact,KG,KY,KL,tA,sina+b,yv,mWblh/mWSM,mh,mA,mH,,mH+,mphi,mphi+,meta,meta+,msigma,mT,mB,mTb5,mTb2,mT5,mT6,rDShgg,iDShgg,rShgg,iShgg,rDShyy,iDShyy,rShyy,iShyy,rDSHgg,iDSHgg,rSHgg,iSHgg,rDSHyy,iDSHyy,rSHyy,iSHyy,rDSAgg,iDSAgg,rSAgg,iSAgg,rDSAyy,iDSAyy,rSAyy,iSAyy,Cyy,Cgg,CWW,CZZ,Cbb,Ctata,muhyy,muAyy,muHyy,muhtata,muAtata,muHtata,muhWW,muHWW
2916.22,4726.73,5.12156,0.207468,3.51137,0.444409,1.07082,3.15668,3.83923,4.79893,0.0887161,0.952658,1.00174,0.999589,125.525,370.625,801.404,370.625,3387.69,3387.69,30,3539.07,12484.9,2928.03,2934.2,2822,2822,6949.29,2822,9039.84,9039.84,0.0026549,0,-0.624175,-0.0537494,-2.96239,0,-9.20601,0,0.000288102,0,-0.0229909,-0.0744543,-2.43625,-2.68938,-4.11749,-0,0,0.00132181,0.208192,-0.40399,0,-0.00352482,-1.20954,0,1.39151,0.966994,0.94908,0.949471,1.00572,1.00572,1.85882,8.13331e-05,0,0.944065,2.48757e-05,0,0.878887,4.07164e-05,
2477.28,4547.83,5.23608,0.61787,4.42383,3.49445,1.04789,2.55099,3.31979,4.6771,0.094892,0.960409,1.00161,0.999681,124.933,389.023,751.092,389.023,1553.53,1553.53,30,2793.48,9518.18,10196.6,10237.2,9985.28,9985.28,10424.5,9985.28,3749.92,3749.92,0.000357414,0,-0.613341,-0.0541735,-1.91536,0,-8.23726,0,2.94161e-05,0,-0.022332,-0.0582062,-1.60639,0,-1.98861,-0,0,0.000149467,0.242163,-0.344642,0,-0.000398579,-1.12168,0,1.24893,0.951152,0.956863,0.957168,1.00563,1.00563,1.46768,4.38157e-05,0,0.938764,1.85619e-05,0,0.838619,7.9845e-05,
2658.62,3292.42,5.91268,3.58792,3.39026,4.99442,1.02466,3.25947,2.36351,3.49524,0.0892145,0.966233,0.999689,1.00058,125.502,430.542,889.718,430.542,2327.29,2327.29,30,2528.19,12194.4,12155.2,12130.5,11635,11635,11839.3,11635,5314.42,5314.42,0.000264999,0,-0.616521,-0.0535962,-2.06491,0,-8.44039,0,2.23907e-05,0,-0.010925,-0.0521199,-2.14491,-1.29929,-2.92487,-0,0,9.72893e-05,0.241033,-0.222906,0,-0.000259438,-0.875053,0,1.27856,0.957189,0.965113,0.96455,1.00459,1.00459,1.53534,5.90301e-06,0,0.922247,6.34999e-06,0,0.90117,2.3307e-05,
2545.02,4969.6,6.95748,1.38935,1.14514,3.22249,1.06527,2.95811,0.80158,4.62403,0.093172,0.982347,1.00071,1.00004,125.331,544.731,919.142,544.731,1708.71,1708.71,30,1410.12,11320.5,4199.97,4194.22,3159.2,3159.2,3296.01,3159.2,3817.42,3817.42,0.00282317,0,-0.612224,-0.0536567,-1.52013,0,-8.03494,0,0.000104962,0,-0.00387847,-0.0220813,-0.532188,0,-0.8202,-0,0,0.000956356,0.192671,-0.0836186,0,-0.00255028,-0.560524,0,1.21693,0.949786,0.980101,0.980062,1.00236,1.00236,1.37998,0,0,0.914401,6.99326e-07,0,0.899163,0,
2657.82,3546.48,6.57036,3.55068,3.00222,2.08798,1.01173,3.413,4.92842,4.00873,0.0883876,0.974256,0.999785,1.00053,124.388,479.63,945.337,479.63,2445.53,2445.53,30,3649.73,12656.2,4941.84,4970.25,4715.55,4715.55,5252.49,4715.55,5515.32,5515.32,0.00146973,0,-0.614575,-0.054348,-2.17491,0,-8.58263,0,0.000100745,0,-0.00612249,-0.0397441,-1.68096,0,-2.00533,-0,0,0.000499956,0.217654,-0.140779,0,-0.00133322,-0.691375,0,1.30716,0.955405,0.973038,0.972522,1.0032,1.0032,1.62679,0,0,0.958078,2.15403e-06,0,0.850549,0,
2806.41,2921.45,4.50717,4.02748,1.84983,2.63393,1.11678,2.96489,3.3293,3.11678,0.0850706,0.9363,0.999471,1.00067,124.489,322.525,727.955,322.525,2349.71,2349.71,30,3167.75,11323.2,4645.29,4622.72,4066.55,4066.55,4322.23,4066.55,5627.34,5627.34,0.00192758,0,-0.623138,-0.0546209,-1.99945,0,-8.06983,0,0.000253049,0,-0.0404877,-0.0964779,-1.53618,-2.56863,-3.57054,-0,0,0.00095083,-0.00178688,-0.381748,0,-0.00253555,-1.01173,0,1.22884,0.968844,0.935542,0.934916,1.00994,1.00994,1.46689,0.000117542,0,0.989044,4.93064e-05,0,0.812049,0.000116387,
2810.13,3101.87,7.56078,2.19015,2.50668,2.6651,1.00061,0.170955,2.33825,3.47354,0.0866195,0.983217,0.999939,1.00039,124.36,570.123,1022.63,570.123,403.818,403.818,30,2659.05,13854,5663.03,5598.2,5199.71,5199.71,5484.87,5199.71,3595.14,3595.14,0.00123097,0,-0.617151,-0.0543323,-1.49942,0,-7.97791,0,5.64043e-05,0,-0.00220436,-0.0244635,-0.619049,-0.000335468,-0.896972,-0,0,0.000360078,0.169472,-0.0639656,0,-0.000960209,-0.483495,0,1.21504,0.959258,0.982033,0.981652,1.00236,1.00236,1.41526,0,0,0.963879,3.39747e-07,0,0.86815,0,
2829.74,4965.75,6.90366,4.53305,1.392,2.56773,1.05798,2.9172,0.123212,4.5745,0.0929196,0.981609,1.00002,1.00035,125.597,538.414,919.613,538.414,3178.29,3178.29,30,615.381,12638.7,3975.36,3963.91,3219.31,3219.31,3437.32,3219.31,8818.01,8818.01,0.00283926,0,-0.619887,-0.0535277,-1.57319,0,-8.06889,0,0.000118333,0,-0.00439332,-0.0250271,-0.576057,0,-0.866357,-0,0,0.000943626,0.194742,-0.0877132,0,-0.00251634,-0.569974,0,1.22129,0.961944,0.980317,0.979973,1.00427,1.00427,1.40821,0,0,0.923629,7.75209e-07,0,0.934571,0,
2620.06,3008.67,4.11355,3.12586,0.949095,0.144491,1.06159,2.95637,2.64042,4.97251,0.0843988,0.925849,0.999661,1.00061,124.612,298.584,651.378,298.584,1941.78,1941.78,30,2633.19,9184.91,1284.84,1296.87,892.773,892.773,6243.02,892.773,4465.03,4465.03,0.012357,0,-0.621745,-0.0546822,-2.50717,0,-8.46976,0,0.00171758,0,-0.0602508,-0.107521,-2.52934,-3.05318,-4.67091,-0,0,0.0114695,-0.00224366,-0.37237,0,-0.0305852,-0.985283,0,1.28872,0.966384,0.924774,0.924212,1.01259,1.01259,1.60053,0.000149156,0,0.982881,7.65741e-05,0,0.79635,0.000300957,
2427.48,3160.56,5.5951,0.485333,0.444816,0.932162,1.06558,4.04502,3.04972,4.78446,0.0957853,0.967148,1.00252,0.999354,125.25,421.093,784.445,421.093,1755.67,1755.67,30,2624.22,9670.39,2158.79,2155.11,875.885,875.885,1266.67,875.885,3281.23,3281.23,0.0161557,0,-0.611404,-0.0538671,-1.89478,0,-8.24538,0,0.00113732,0,-0.0150236,-0.0482187,-1.17794,0,-1.53835,-0,0,0.00999043,0.266293,-0.257232,0,-0.0266411,-0.986768,0,1.24707,0.946935,0.962079,0.962701,1.00337,1.00337,1.45205,1.39054e-05,0,0.92061,9.43099e-06,0,0.853558,4.96249e-05,
